,UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1FHA,F1H01,F1H02,GBA6RTBK,year,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1SAFBPC,F1SALRPC,F1ENDMFT,F1EQUITR,F1C013,F1C014,F1C015,F1C016,F1C017,F1C023,F1C024,F1C025,F1C026,F1C027,F1C033,F1C034,F1C035,F1C036,F1C037,F1C053,F1C054,F1C055,F1C056,F1C057,F1C063,F1C064,F1C065,F1C066,F1C067,F1C073,F1C074,F1C075,F1C076,F1C077,F1C081,F1C082,F1C083,F1C084,F1C085,F1C086,F1C087,F1C105,F1C113,F1C114,F1C115,F1C116,F1C117,F1C123,F1C124,F1C125,F1C126,F1C127,F1C133,F1C134,F1C135,F1C136,F1C137,F1C143,F1C144,F1C145,F1C146,F1C147,F1C194,F1C195,F1C196,F1C197
0,144005,26232445.0,154682708.0,2781325.0,157464033.0,183696478.0,287671.0,2587263.0,13993672.0,16580935.0,14070628.0,0.0,14070628.0,30651563.0,0.0,142098962.0,1213340.0,0.0,10020284.0,153332586.0,24616384.0,0.0,187865104.0,32826106.0,13650515.0,258958109.0,105021213.0,745812.0,0.0,124675574.0,132890279.0,-8214705.0,161547291.0,0.0,153332586.0,26497026.0,7101139.0,3198762.0,23948.0,0.0,23948.0,10603548.0,0.0,0.0,0.0,10124.0,47434547.0,0.0,21707300.0,0.0,10186943.0,2505197.0,0.0,0.0,48359.0,40760468.0,75208267.0,122642814.0,2032760.0,0.0,0.0,0.0,2032760.0,124675574.0,58307450.0,30204079.0,4032324.0,810431.0,2480611.0,1115870.0,15843618.0,7415770.0,10238624.0,5218723.0,17131000.0,7630536.0,8949904.0,13758685.0,4863709.0,0.0,0.0,0.0,0.0,2148063.0,0.0,132890279.0,57259118.0,43656188.0,16301301.0,6115677.0,644972.0,8913023.0,2.0,,,,,,,,,10186943.0,661515.0,4739087.0,16020.0,1006401.0,4900609.0,21510575.0,12501405.0,59266.0,12560671.0,8949904.0,1.0,5157070.0,5038281.0,12.0,2016,114072026.0,23.0,19.0,0.0,20.0,0.0,0.0,38.0,7159.0,5865.0,0.0,6212.0,6.0,13.0,11565.0,119131594.0,49.0,3.0,2.0,13.0,9.0,14.0,9.0,15755.0,1090.0,670.0,4281.0,2766.0,4629.0,2999.0,76.0,43.0,1361.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,144892,39824756.0,287467406.0,10284901.0,297752307.0,337577063.0,158747.0,7669430.0,13063305.0,20732735.0,97839914.0,5759940.0,103599854.0,124332589.0,0.0,192807394.0,8265631.0,4958720.0,7371476.0,213403221.0,27897350.0,0.0,346860349.0,77091639.0,82269432.0,534118770.0,246651364.0,0.0,287467406.0,197925911.0,216474369.0,-18548458.0,233096856.0,-1145177.0,213403221.0,52312571.0,837087.0,1497063.0,1579300.0,119841.0,1459459.0,33448968.0,0.0,3701190.0,0.0,2248806.0,95624985.0,0.0,12464500.0,0.0,13316352.0,4120238.0,0.0,2030781.0,25358.0,70315067.0,102272296.0,197897281.0,0.0,21583.0,0.0,7047.0,28630.0,197925911.0,108496231.0,48699750.0,1284416.0,635585.0,5156678.0,2334221.0,16999191.0,7059790.0,22892717.0,9400933.0,15207296.0,6151319.0,3664323.0,42773517.0,17842008.0,0.0,0.0,0.0,0.0,0.0,0.0,216474369.0,92123606.0,75577962.0,13545234.0,15741860.0,1723088.0,17762619.0,1.0,43474402.0,0.0,0.0,158747.0,,,,,12557108.0,464649.0,4094300.0,0.0,111763.0,17208769.0,34436589.0,26292765.0,4479501.0,30772266.0,3664323.0,1.0,53099754.0,54897952.0,44.0,2016,164476943.0,32.0,8.0,0.0,12.0,2.0,0.0,46.0,6921.0,1649.0,0.0,2631.0,462.0,3.0,10093.0,173700852.0,62.0,1.0,3.0,10.0,13.0,9.0,2.0,14353.0,170.0,682.0,2249.0,3029.0,2012.0,485.0,77.0,43.0,7263.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,145336,37381879.0,118492709.0,3036705.0,121529414.0,158911293.0,88657.0,2643578.0,9622927.0,12266505.0,37226909.0,6805267.0,44032176.0,56298681.0,0.0,78622222.0,775947.0,0.0,23303100.0,102701269.0,1389086.0,9309742.0,151973502.0,25249663.0,0.0,187921993.0,69595678.0,166394.0,0.0,110161231.0,120151527.0,-9990296.0,112691565.0,0.0,102701269.0,39533255.0,2816805.0,661854.0,315289.0,0.0,315289.0,2885189.0,0.0,5817902.0,0.0,3364201.0,55394495.0,0.0,6974400.0,0.0,8560194.0,1453224.0,0.0,0.0,28080.0,37724288.0,54740186.0,110134681.0,26550.0,0.0,0.0,0.0,26550.0,110161231.0,63331765.0,30809751.0,764852.0,352058.0,15761126.0,6107073.0,3214878.0,1223926.0,8575405.0,3298064.0,19027377.0,8027165.0,7213262.0,2262862.0,768948.0,0.0,0.0,0.0,0.0,0.0,0.0,120151527.0,50586985.0,37723603.0,9497904.0,4931845.0,1713637.0,15697553.0,2.0,,,,,,,,,7642345.0,1467115.0,1458863.0,0.0,103748.0,3408177.0,14080248.0,6866986.0,0.0,6866986.0,7213262.0,1.0,1874539.0,1972742.0,,2016,107276042.0,37.0,7.0,0.0,13.0,0.0,0.0,44.0,8622.0,1521.0,0.0,2943.0,69.0,6.0,10236.0,117888665.0,54.0,1.0,13.0,3.0,7.0,16.0,6.0,13813.0,167.0,3438.0,701.0,1870.0,4150.0,1573.0,73.0,42.0,430.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,145600,651411551.0,1163913702.0,765575447.0,1929489149.0,2580900700.0,49500075.0,41233293.0,307709246.0,348942539.0,614378555.0,127314230.0,741692785.0,1090635324.0,0.0,753462931.0,250148269.0,3183624.0,532970627.0,1539765451.0,62272497.0,290908694.0,1670968932.0,660462652.0,100711431.0,2785324206.0,1457727388.0,0.0,0.0,2749308067.0,2854721015.0,-105412948.0,1622555150.0,22623249.0,1539765451.0,362579223.0,244615999.0,10993412.0,42857061.0,1939628.0,40917433.0,126418702.0,703177178.0,165892297.0,5618436.0,230356527.0,1892508835.0,0.0,68833418.0,0.0,43207333.0,16865357.0,0.0,32123038.0,9813418.0,684024805.0,854867369.0,2747376204.0,920755.0,1010864.0,244.0,0.0,1931863.0,2749308067.0,799383209.0,367399924.0,282285414.0,127335278.0,254487595.0,96338124.0,199284890.0,80476889.0,67280879.0,26662590.0,76943397.0,25201669.0,76646195.0,136844818.0,23278211.0,957242424.0,285492150.0,4322194.0,0.0,0.0,0.0,2854721015.0,1032184835.0,758283619.0,119353872.0,97353585.0,27946310.0,819598794.0,2.0,,,,,,,,,42293649.0,609804.0,139525993.0,0.0,5844496.0,17470783.0,205744725.0,128782956.0,315574.0,129098530.0,76646195.0,1.0,274461158.0,261830746.0,44.0,2016,1914093751.0,19.0,4.0,0.0,17.0,4.0,1.0,57.0,12406.0,2355.0,0.0,10867.0,2499.0,336.0,37028.0,1756311579.0,46.0,16.0,14.0,11.0,4.0,4.0,4.0,27351.0,9658.0,8707.0,6819.0,2302.0,2633.0,2622.0,63.0,36.0,8959.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,145637,564018382.0,1883315288.0,1332883922.0,3216199210.0,3780217592.0,47011447.0,52184131.0,356051570.0,408235701.0,878800420.0,107616270.0,986416690.0,1394652391.0,0.0,1431239932.0,373354332.0,30071547.0,597910837.0,2432576648.0,71919424.0,421775058.0,2327787435.0,1384749866.0,295793388.0,4502025171.0,2228889203.0,0.0,0.0,2536901581.0,2591165545.0,-54263964.0,2441082542.0,45758070.0,2432576648.0,744173777.0,421382526.0,22777312.0,94314805.0,8967436.0,85347369.0,263688874.0,0.0,132742842.0,4983835.0,42946723.0,1727010694.0,0.0,67448263.0,0.0,32026869.0,13352001.0,0.0,121569084.0,16378512.0,548858212.0,799632941.0,2526643635.0,2445886.0,7808202.0,3858.0,0.0,10257946.0,2536901581.0,737813934.0,335864741.0,522880898.0,213157008.0,244820397.0,97046711.0,352596619.0,124183869.0,142960651.0,48750123.0,85532648.0,30478155.0,198430447.0,298023825.0,73070182.0,0.0,0.0,8106126.0,1377267.0,0.0,0.0,2591165545.0,923928056.0,645051382.0,169448354.0,151781792.0,31375454.0,669580507.0,2.0,,,,,,,,,32026869.0,8297199.0,330063384.0,0.0,34563840.0,15893449.0,420844741.0,219763512.0,2650782.0,222414294.0,198430447.0,1.0,1308415086.0,1284202922.0,80.0,2016,2268228872.0,33.0,3.0,0.0,22.0,9.0,1.0,32.0,14646.0,1327.0,0.0,9811.0,4072.0,322.0,14461.0,2285035594.0,32.0,23.0,11.0,15.0,6.0,4.0,9.0,14520.0,10291.0,4818.0,6939.0,2814.0,1683.0,3905.0,61.0,36.0,25274.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,145813,145471479.0,416186998.0,177375021.0,593562019.0,739033498.0,671749.0,7095334.0,36723567.0,43818901.0,125985083.0,22157068.0,148142151.0,191961052.0,0.0,308084556.0,710168.0,0.0,238949471.0,547744195.0,50415020.0,13146983.0,578100829.0,186945093.0,6438340.0,835046265.0,426990310.0,0.0,30692278.0,560223297.0,560476380.0,-253083.0,547997278.0,0.0,547744195.0,201883315.0,11328847.0,2794702.0,2438169.0,61676.0,2376493.0,85467251.0,0.0,2686102.0,0.0,26364148.0,332962534.0,0.0,29791609.0,0.0,22830937.0,0.0,0.0,274133.0,4702230.0,167435359.0,225034268.0,557996802.0,467361.0,1759134.0,0.0,0.0,2226495.0,560223297.0,193105860.0,97296768.0,26649764.0,11124863.0,17171863.0,4768553.0,34772756.0,17409750.0,65981319.0,22989504.0,70049689.0,22923727.0,51994936.0,89314435.0,20150036.0,0.0,0.0,0.0,0.0,11435758.0,0.0,560476380.0,196663201.0,143469233.0,30048598.0,24909190.0,6711753.0,158674405.0,2.0,,,,,,,,,22263666.0,1116610.0,28281.0,0.0,14700.0,99497830.0,122921087.0,59384983.0,11541168.0,70926151.0,51994936.0,1.0,101802550.0,96437185.0,55.0,2016,474756046.0,43.0,6.0,0.0,8.0,1.0,1.0,42.0,10682.0,1576.0,0.0,1959.0,140.0,249.0,10514.0,471161945.0,41.0,6.0,4.0,7.0,14.0,15.0,13.0,10217.0,1410.0,909.0,1840.0,3491.0,3706.0,3356.0,61.0,35.0,5102.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,147703,116107060.0,455330240.0,99917269.0,555247509.0,671354569.0,1029252.0,10011708.0,53960382.0,63972090.0,358972156.0,24201093.0,383173249.0,447145339.0,0.0,114845335.0,3584240.0,0.0,106808907.0,225238482.0,102697899.0,0.0,670823145.0,192282373.0,37655909.0,1003459326.0,551949086.0,3820000.0,0.0,533360249.0,579112782.0,-45752533.0,271455914.0,-464899.0,225238482.0,145775743.0,14545695.0,10587726.0,4824477.0,2192126.0,2632351.0,100219844.0,0.0,18963000.0,0.0,6101257.0,301017742.0,3289904.0,26424175.0,0.0,30120886.0,9760326.0,0.0,0.0,1611327.0,158477000.0,229683618.0,530701360.0,1823040.0,835849.0,0.0,0.0,2658889.0,533360249.0,234920587.0,106789885.0,28787033.0,10474591.0,30594676.0,11186618.0,49988751.0,18973529.0,25981442.0,10279819.0,53871174.0,20313515.0,34235933.0,120000860.0,26337250.0,0.0,0.0,0.0,0.0,732326.0,0.0,579112782.0,204355207.0,9980158.0,30480604.0,27562394.0,23634557.0,283099862.0,2.0,,,,,,,,,29284022.0,836864.0,30405107.0,0.0,0.0,1111940.0,61637933.0,27402000.0,0.0,27402000.0,34235933.0,1.0,74292721.0,69394741.0,27.0,2016,433140405.0,34.0,6.0,0.0,16.0,1.0,0.0,44.0,8493.0,1539.0,0.0,3915.0,153.0,94.0,11039.0,459111922.0,51.0,6.0,7.0,11.0,6.0,12.0,8.0,13686.0,1677.0,1782.0,2912.0,1514.0,3138.0,2037.0,37.0,35.0,4043.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,147776,43956271.0,139592090.0,31651379.0,171243469.0,215199740.0,993039.0,1961413.0,11377261.0,13338674.0,56711494.0,5954438.0,62665932.0,76004606.0,0.0,116255840.0,7448395.0,0.0,16483938.0,140188173.0,35342923.0,0.0,187378422.0,39665741.0,8584892.0,270971978.0,103568051.0,0.0,0.0,169729647.0,190235063.0,-20505416.0,160693589.0,0.0,140188173.0,49415416.0,19133545.0,1886051.0,1010777.0,5971.0,1004806.0,2937532.0,0.0,0.0,0.0,4147599.0,78530920.0,0.0,10694997.0,0.0,16059826.0,3419612.0,0.0,0.0,19431.0,60747243.0,90941109.0,169472029.0,255757.0,0.0,0.0,1861.0,257618.0,169729647.0,100257757.0,44788708.0,1378282.0,625839.0,21158349.0,8538789.0,11553570.0,4641022.0,18981078.0,6251285.0,20930406.0,8349395.0,7853324.0,6846683.0,1753860.0,0.0,0.0,0.0,0.0,1275614.0,35817.0,190235063.0,74984715.0,59671534.0,16343573.0,5560519.0,2318862.0,31355860.0,1.0,0.0,0.0,0.0,993039.0,,,,,15687010.0,522522.0,6598632.0,0.0,0.0,5265985.0,28074149.0,20220825.0,0.0,20220825.0,7853324.0,1.0,8365717.0,8186073.0,9.0,2016,166792115.0,30.0,6.0,0.0,24.0,1.0,0.0,39.0,7149.0,1547.0,0.0,5860.0,145.0,3.0,9426.0,183388380.0,55.0,1.0,12.0,6.0,10.0,11.0,5.0,14505.0,199.0,3061.0,1672.0,2746.0,3028.0,1321.0,71.0,39.0,1184.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,148654,23254232.0,104701980.0,32996096.0,137698076.0,160952308.0,2304673.0,3247664.0,14427983.0,17675647.0,75013364.0,3634415.0,78647779.0,96323426.0,0.0,54987549.0,8407636.0,25096.0,3513274.0,66933555.0,1630114.0,12645889.0,151603430.0,41131327.0,4026586.0,211037346.0,100210719.0,0.0,0.0,114361201.0,122385013.0,-8023812.0,75027290.0,-69923.0,66933555.0,39192327.0,1409397.0,4539759.0,590413.0,23882.0,566531.0,16512244.0,0.0,3945498.0,0.0,1031920.0,67221558.0,0.0,5526255.0,0.0,4461007.0,1154289.0,0.0,2734138.0,196903.0,33067051.0,47139643.0,114361201.0,0.0,0.0,0.0,0.0,0.0,114361201.0,43966059.0,21022693.0,1715224.0,734383.0,11531464.0,5297294.0,15514964.0,6274488.0,11365177.0,4289755.0,14391526.0,5826049.0,3911740.0,19988859.0,4620752.0,0.0,0.0,0.0,0.0,0.0,0.0,122385013.0,48065414.0,33889389.0,8932303.0,5743850.0,3267007.0,22487050.0,2.0,,,,,,,,,4461007.0,18763.0,11807998.0,0.0,538255.0,1047001.0,17873024.0,13915605.0,45679.0,13961284.0,3911740.0,1.0,15202731.0,14667237.0,38.0,2016,97848957.0,40.0,6.0,0.0,12.0,3.0,0.0,39.0,8971.0,1265.0,0.0,2652.0,755.0,45.0,8708.0,102396154.0,43.0,2.0,11.0,15.0,11.0,14.0,4.0,10063.0,393.0,2639.0,3551.0,2601.0,3294.0,895.0,67.0,39.0,3357.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,149222,119376633.0,528844859.0,93074869.0,621919728.0,741296361.0,3984613.0,12258663.0,62544310.0,74802973.0,159179295.0,72030420.0,231209715.0,306012688.0,0.0,361497966.0,33214603.0,5055450.0,39500267.0,439268286.0,57193925.0,0.0,775922673.0,269890911.0,50916268.0,1153923777.0,626989897.0,1910979.0,0.0,734579111.0,812381382.0,-77802271.0,517070557.0,0.0,439268286.0,140451781.0,20068829.0,17011063.0,18864015.0,4501530.0,14362485.0,69493472.0,51220740.0,96947883.0,0.0,256879.0,414314662.0,0.0,40055800.0,0.0,26809595.0,6232202.0,523375.0,10937989.0,3052906.0,232646945.0,320258812.0,734573474.0,0.0,5637.0,0.0,0.0,5637.0,734579111.0,252169589.0,115024360.0,47378745.0,17277018.0,47919593.0,19325260.0,239101916.0,100347478.0,63191519.0,16261606.0,52367825.0,22223325.0,23600219.0,84141154.0,21679778.0,0.0,0.0,0.0,0.0,2510822.0,0.0,812381382.0,312138825.0,228761031.0,63247645.0,29748127.0,6483235.0,172002519.0,1.0,0.0,0.0,0.0,1856556.0,,,,,24129595.0,737203.0,21495873.0,0.0,3303216.0,35114835.0,84780722.0,54668243.0,6512260.0,61180503.0,23600219.0,1.0,124040117.0,118057615.0,30.0,2016,613864899.0,23.0,7.0,0.0,12.0,4.0,0.0,54.0,8655.0,2468.0,0.0,4631.0,1559.0,188.0,20328.0,728240228.0,35.0,7.0,7.0,33.0,9.0,7.0,4.0,15540.0,2920.0,2953.0,14735.0,3894.0,3227.0,1609.0,67.0,38.0,7275.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,149231,55357796.0,304068878.0,78740533.0,382809411.0,438167207.0,2034758.0,10556384.0,27373885.0,37930269.0,111761039.0,15128935.0,126889974.0,164820243.0,0.0,201372230.0,34503733.0,0.0,39505759.0,275381722.0,43825172.0,19890870.0,495815745.0,119809560.0,5592484.0,684933831.0,362146421.0,0.0,0.0,340587400.0,360206057.0,-19618657.0,295000379.0,0.0,275381722.0,107654132.0,18959358.0,3081923.0,6666056.0,260904.0,6405152.0,47853895.0,0.0,17565341.0,0.0,995.0,201781700.0,0.0,16419900.0,0.0,18245584.0,3415835.0,0.0,217715.0,1126235.0,98114772.0,137540041.0,339321741.0,1173428.0,92231.0,0.0,0.0,1265659.0,340587400.0,162025908.0,67604820.0,9456094.0,3898930.0,24832965.0,10062024.0,24060691.0,8422654.0,35911726.0,12969845.0,32686270.0,9929577.0,19618088.0,47475579.0,11643129.0,0.0,0.0,0.0,0.0,4138736.0,0.0,360206057.0,124530979.0,104404016.0,33069559.0,23343173.0,2903532.0,71954798.0,1.0,0.0,0.0,0.0,1023594.0,,,,,17335703.0,885351.0,6618843.0,0.0,2666549.0,13235123.0,40741569.0,17119130.0,4004351.0,21123481.0,19618088.0,1.0,20447000.0,19245000.0,26.0,2016,292733505.0,37.0,6.0,0.0,15.0,2.0,0.0,40.0,8489.0,1295.0,0.0,3467.0,522.0,89.0,9222.0,312730478.0,52.0,3.0,8.0,8.0,11.0,10.0,8.0,12777.0,746.0,1958.0,1897.0,2832.0,2578.0,1873.0,64.0,35.0,1518.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,149772,56105710.0,231325715.0,11275811.0,242601526.0,298707236.0,1374100.0,7049753.0,31275957.0,38325710.0,82740778.0,9105231.0,91846009.0,130171719.0,0.0,152236859.0,1876455.0,0.0,15796303.0,169909617.0,3603000.0,0.0,376316221.0,78673509.0,5493781.0,464086511.0,269922821.0,0.0,46850373.0,264621038.0,303813626.0,-39192588.0,216722863.0,-7620658.0,169909617.0,73732875.0,5458020.0,2751877.0,1337440.0,136550.0,1200890.0,42536027.0,0.0,5244594.0,0.0,4232494.0,135293327.0,0.0,14931400.0,0.0,19269652.0,5939112.0,0.0,570218.0,266599.0,88237738.0,129214719.0,264508046.0,112992.0,0.0,0.0,0.0,112992.0,264621038.0,124446559.0,60708280.0,6296983.0,2794120.0,15414416.0,5431975.0,29453485.0,12986495.0,32437196.0,10918379.0,23388471.0,9861402.0,10168492.0,61449468.0,14553014.0,0.0,0.0,0.0,0.0,758556.0,0.0,303813626.0,117253665.0,96036147.0,13720739.0,15391211.0,3783111.0,57628753.0,2.0,,,,,,,,,19269652.0,633455.0,0.0,0.0,0.0,8078114.0,27981221.0,10636357.0,7176372.0,17812729.0,10168492.0,1.0,43048604.0,41388177.0,35.0,2016,222085011.0,33.0,7.0,0.0,15.0,1.0,0.0,44.0,7589.0,1537.0,0.0,3454.0,182.0,27.0,10069.0,242364158.0,51.0,3.0,6.0,12.0,13.0,10.0,5.0,12808.0,648.0,1586.0,3031.0,3339.0,2407.0,1125.0,70.0,39.0,4260.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,144005,31398301.0,158917345.0,6440148.0,165357493.0,196755794.0,,2360140.0,15767102.0,18127242.0,17081261.0,0.0,17081261.0,35208503.0,,144599567.0,875787.0,0.0,16071937.0,161547291.0,24616384.0,0.0,179508806.0,32798187.0,21003008.0,257926385.0,99588676.0,579636.0,0.0,162605094.0,147493796.0,15111298.0,146063867.0,372126.0,161547291.0,27832036.0,6807501.0,2506513.0,85590.0,0.0,85590.0,11677750.0,0.0,0.0,0.0,3986.0,48913376.0,0.0,38008893.0,0.0,11546163.0,5515213.0,0.0,0.0,28680.0,43701632.0,98800581.0,147713957.0,14322576.0,568561.0,0.0,0.0,14891137.0,162605094.0,64215631.0,29496655.0,3131254.0,711588.0,1888890.0,909927.0,17037564.0,7092994.0,13121742.0,5264110.0,20620135.0,7670423.0,10875344.0,15885669.0,4790189.0,0.0,0.0,0.0,0.0,717567.0,0.0,147493796.0,63771907.0,46915083.0,,,,,1.0,0.0,0.0,0.0,318777.0,,,,,11546163.0,916523.0,5698259.0,0.0,0.0,5696308.0,23857253.0,12874813.0,107096.0,12981909.0,10875344.0,1.0,5072313.0,5157070.0,11.0,2015,150927344.0,18.0,25.0,0.0,17.0,0.0,0.0,39.0,6853.0,9359.0,0.0,6495.0,21.0,7.0,14429.0,131608127.0,49.0,2.0,1.0,13.0,10.0,16.0,9.0,15813.0,771.0,465.0,4195.0,3231.0,5078.0,2855.0,75.0,43.0,1270.0,82.0,22131843.0,2581801.0,1808773.0,8196559.0,0.0,422203.0,125893.0,1471893.0,399677.0,0.0,656061.0,75943.0,5859.0,241100.0,0.0,5119010.0,684998.0,1965867.0,2174695.0,0.0,3714034.0,527562.0,1941161.0,1674875.0,0.0,6128674.0,829036.0,3360024.0,2631978.0,0.0,0.0,7836021.0,5756279.0,799466.0,2954784.0,-17346550.0,0.0,10875344.0,2986979.0,638686.0,5442149.0,2027666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717567.0,6263385.0,29825854.0,0.0,717567.0
1,144892,62603931.0,295410246.0,11066816.0,306477062.0,369080993.0,,9584154.0,15942403.0,25526557.0,104706462.0,5751118.0,110457580.0,135984137.0,,194513156.0,7333767.0,5123237.0,26126696.0,233096856.0,26186335.0,0.0,347696535.0,75247051.0,84462570.0,533592491.0,238182245.0,0.0,295410246.0,245752187.0,244386566.0,1365621.0,231591602.0,139633.0,233096856.0,54735045.0,663975.0,1844961.0,1064956.0,148262.0,916694.0,36783016.0,0.0,4133129.0,0.0,2744978.0,101970060.0,0.0,42923858.0,0.0,14102748.0,8937813.0,3526.0,1867026.0,48.0,70753355.0,138588374.0,240558434.0,514755.0,15000.0,3705666.0,958332.0,5193753.0,245752187.0,112816431.0,51072078.0,1291618.0,603210.0,4998375.0,2070950.0,18869775.0,7752855.0,27212651.0,11015645.0,19558527.0,8354221.0,11369344.0,48269845.0,16421927.0,0.0,0.0,0.0,0.0,0.0,0.0,244386566.0,103062828.0,77465870.0,,,,,1.0,0.0,0.0,0.0,120181.0,,,,,13297427.0,489903.0,8934813.0,0.0,161483.0,17470157.0,40353783.0,26157875.0,2826564.0,28984439.0,11369344.0,1.0,43852117.0,53099754.0,49.0,2015,208969171.0,26.0,21.0,0.0,12.0,1.0,0.0,40.0,6822.0,5350.0,0.0,3203.0,347.0,0.0,10323.0,196116721.0,58.0,1.0,3.0,10.0,14.0,10.0,6.0,14062.0,161.0,623.0,2352.0,3392.0,2438.0,1417.0,74.0,42.0,6618.0,63.0,45351063.0,5358642.0,6681612.0,4353036.0,0.0,251591.0,28774.0,408043.0,0.0,0.0,347790.0,169384.0,2341705.0,68546.0,0.0,6877022.0,1238175.0,1747067.0,1254656.0,0.0,5727439.0,1588576.0,7354646.0,1526345.0,0.0,9374051.0,1004927.0,0.0,825328.0,0.0,0.0,5771942.0,4161513.0,395847.0,6031238.0,-16360540.0,0.0,11369344.0,5375401.0,6374144.0,9615916.0,8332629.0,2149828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16158469.0,45549571.0,0.0,2149828.0
