,UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1FHA,F1H01,F1H02,GBA6RTBK,year,F1CORREV,F1TUFEPC,F1STAPPC,F1LCAPPC,F1GVGCPC,F1PGGCPC,F1INVRPC,F1OTRVPC,F1TUFEFT,F1STAPFT,F1LCAPFT,F1GVGCFT,F1PGGCFT,F1INVRFT,F1OTRVFT,F1COREXP,F1INSTPC,F1RSRCPC,F1PBSVPC,F1ACSPPC,F1STSVPC,F1INSUPC,F1OTEXPC,F1INSTFT,F1RSRCFT,F1PBSVFT,F1ACSPFT,F1STSVFT,F1INSUFT,F1OTEXFT,F1SAFBPC,F1SALRPC,F1ENDMFT,F1EQUITR,F1C013,F1C014,F1C015,F1C016,F1C017,F1C023,F1C024,F1C025,F1C026,F1C027,F1C033,F1C034,F1C035,F1C036,F1C037,F1C053,F1C054,F1C055,F1C056,F1C057,F1C063,F1C064,F1C065,F1C066,F1C067,F1C073,F1C074,F1C075,F1C076,F1C077,F1C081,F1C082,F1C083,F1C084,F1C085,F1C086,F1C087,F1C105,F1C113,F1C114,F1C115,F1C116,F1C117,F1C123,F1C124,F1C125,F1C126,F1C127,F1C133,F1C134,F1C135,F1C136,F1C137,F1C143,F1C144,F1C145,F1C146,F1C147,F1C194,F1C195,F1C196,F1C197
12,150136,281523471.0,691999162.0,200435705.0,892434867.0,1173958338.0,38496737.0,14775000.0,42191036.0,56966036.0,336433801.0,82909028.0,419342829.0,476308865.0,24944386.0,376564162.0,134776668.0,887861.0,198973133.0,711201824.0,72647113.0,103893795.0,824313677.0,93230402.0,38842744.0,1132927731.0,440928569.0,0.0,0.0,525882434.0,493207114.0,32675320.0,727304852.0,-48778348.0,711201824.0,171155810.0,4875443.0,2480670.0,5489721.0,0.0,5489721.0,70705613.0,0.0,9227155.0,0.0,10841093.0,274775505.0,0.0,137440491.0,0.0,26424225.0,32831561.0,0.0,9816248.0,2361350.0,17098370.0,225972245.0,500747750.0,20586083.0,4548601.0,0.0,0.0,25134684.0,525882434.0,211429263.0,118889000.0,12964680.0,6656278.0,12386499.0,5018315.0,61036367.0,30602548.0,20902304.0,7755338.0,56569252.0,29760233.0,17513607.0,100405142.0,32203981.0,0.0,0.0,0.0,0.0,0.0,0.0,493207114.0,230885693.0,73056160.0,39494769.0,28271938.0,9638761.0,111859793.0,1.0,19972127.0,51089530.0,5175032.0,21135019.0,,,,,25106375.0,833599.0,32996488.0,0.0,151638.0,55109329.0,114197429.0,82330178.0,14353644.0,96683822.0,17513607.0,1.0,201810618.0,214258093.0,52.0,2018,455176821.0,38.0,30.0,0.0,15.0,3.0,1.0,14.0,8716.0,6999.0,0.0,3392.0,779.0,120.0,3172.0,392801972.0,54.0,3.0,3.0,16.0,5.0,14.0,4.0,10766.0,660.0,631.0,3108.0,1064.0,2881.0,892.0,62.0,47.0,10910.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,151102,67199606.0,178409284.0,60479891.0,238889175.0,306088781.0,7828775.0,7514112.0,8458041.0,15972153.0,97120568.0,18657768.0,115778336.0,131750489.0,1075963.0,79276112.0,26210525.0,37061755.0,38542712.0,181091104.0,5046066.0,14659557.0,296977078.0,20692694.0,1805909.0,339181304.0,160772020.0,0.0,0.0,138283620.0,141490595.0,-3206975.0,186007772.0,-1709693.0,181091104.0,48202296.0,1852687.0,513559.0,1530978.0,0.0,1530978.0,10208939.0,0.0,3269821.0,0.0,1513461.0,67091741.0,0.0,48385575.0,0.0,13313618.0,0.0,0.0,1668847.0,5623746.0,105194.0,69096980.0,136188721.0,514233.0,-7388.0,1588054.0,0.0,2094899.0,138283620.0,46655778.0,34361680.0,1334508.0,552795.0,18402330.0,6262575.0,14659198.0,5625966.0,7767053.0,3456970.0,29966649.0,12223120.0,9277018.0,13428061.0,3529973.0,0.0,0.0,0.0,0.0,0.0,0.0,141490595.0,66013079.0,15930956.0,7222233.0,12048089.0,3034965.0,37241273.0,1.0,-294637.0,5048142.0,969865.0,2327268.0,,,,,13217048.0,88005.0,0.0,0.0,4232265.0,5898133.0,23435451.0,13068234.0,1090199.0,14158433.0,9277018.0,1.0,55335659.0,54337650.0,17.0,2018,128074681.0,38.0,38.0,0.0,12.0,2.0,4.0,5.0,6651.0,6677.0,0.0,2164.0,442.0,776.0,964.0,128062534.0,36.0,1.0,14.0,11.0,6.0,23.0,7.0,6438.0,184.0,2539.0,2023.0,1072.0,4135.0,1280.0,58.0,47.0,7498.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,151111,210396749.0,1079091361.0,616984143.0,1696075504.0,1906472253.0,48361861.0,28565215.0,115029124.0,143594339.0,282136660.0,229774448.0,511911108.0,655505447.0,8550771.0,778509888.0,87388220.0,36934211.0,387945577.0,1290777896.0,51074735.0,60009372.0,1585531434.0,231231375.0,57950102.0,1985797018.0,906705657.0,0.0,0.0,1405459670.0,1350815877.0,54643793.0,1341072949.0,-104938846.0,1290777896.0,327524098.0,212525624.0,14300823.0,108815092.0,394281.0,108420811.0,86041143.0,0.0,19826298.0,0.0,247851379.0,1016884457.0,0.0,247529022.0,0.0,37533475.0,0.0,0.0,51339882.0,13672132.0,0.0,350074511.0,1366958968.0,28847108.0,9650059.0,3535.0,0.0,38500702.0,1405459670.0,482819568.0,281351161.0,221113881.0,82410114.0,100400820.0,36940727.0,289143014.0,145358269.0,43521839.0,22075123.0,31032413.0,8569316.0,29948038.0,135949547.0,47947304.0,0.0,0.0,0.0,0.0,16886757.0,2099598.0,1350815877.0,626751612.0,218623755.0,101534960.0,59515847.0,11049151.0,333340552.0,1.0,4975407.0,32066331.0,6548345.0,15106315.0,,,,,36099176.0,1156792.0,0.0,0.0,18164281.0,59042939.0,114463188.0,74105222.0,10409928.0,84515150.0,29948038.0,1.0,1087531516.0,1177983781.0,36.0,2018,1319418527.0,25.0,19.0,0.0,20.0,12.0,1.0,23.0,11604.0,8770.0,0.0,9380.0,5660.0,484.0,10848.0,1214866330.0,40.0,18.0,8.0,24.0,4.0,3.0,4.0,17106.0,7834.0,3557.0,10244.0,1542.0,1099.0,1659.0,63.0,46.0,41735.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,151306,73713814.0,195978954.0,49958683.0,245937637.0,319651451.0,4145214.0,9053420.0,10900644.0,19954064.0,81288294.0,36923167.0,118211461.0,138165525.0,2900683.0,105308076.0,4631913.0,0.0,72790468.0,182730457.0,20027115.0,8256226.0,308425322.0,27874089.0,34075086.0,398657838.0,202678884.0,0.0,0.0,182893482.0,160796803.0,22096679.0,170057083.0,-9423305.0,182730457.0,48155446.0,145637.0,556655.0,917024.0,25058.0,891966.0,27125961.0,0.0,1200130.0,0.0,1654016.0,79754869.0,0.0,55118066.0,0.0,12964254.0,11070063.0,0.0,3942298.0,680707.0,886680.0,84662068.0,164416937.0,16425545.0,2051000.0,0.0,0.0,18476545.0,182893482.0,62119034.0,33463597.0,468582.0,70658.0,3339149.0,1298566.0,16822159.0,5452584.0,12586156.0,5672700.0,23889451.0,9508582.0,8680395.0,32843099.0,4862068.0,0.0,0.0,0.0,0.0,48778.0,0.0,160796803.0,60328755.0,22681456.0,17204926.0,13315767.0,2744441.0,44521458.0,1.0,346489.0,7135346.0,838474.0,2452556.0,,,,,11417453.0,186975.0,10759224.0,0.0,30000.0,15259438.0,37653090.0,27788090.0,1184605.0,28972695.0,8680395.0,1.0,45725908.0,47096866.0,23.0,2018,155767521.0,31.0,35.0,0.0,16.0,3.0,0.0,14.0,5639.0,6454.0,0.0,2899.0,566.0,80.0,2602.0,127953704.0,49.0,0.0,3.0,13.0,10.0,19.0,7.0,7274.0,55.0,391.0,1970.0,1474.0,2797.0,1022.0,52.0,38.0,5515.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,151324,74241000.0,461997000.0,221727000.0,683724000.0,757965000.0,6659000.0,13711000.0,28300000.0,42011000.0,230263000.0,24714000.0,254977000.0,296988000.0,4835000.0,306941000.0,10771000.0,701000.0,144388000.0,462801000.0,72920000.0,35699000.0,610231000.0,86670000.0,33022000.0,838542000.0,306288000.0,0.0,0.0,269169000.0,254161000.0,15008000.0,437743000.0,10050000.0,462801000.0,67742000.0,5236000.0,54000.0,3296000.0,0.0,3296000.0,49617000.0,0.0,2502000.0,0.0,4068000.0,132515000.0,0.0,77984000.0,0.0,23504000.0,24293000.0,0.0,341000.0,897000.0,1799000.0,128818000.0,261333000.0,2113000.0,5723000.0,0.0,0.0,7836000.0,269169000.0,90323000.0,51319000.0,10275000.0,3956000.0,4387000.0,1851000.0,27214000.0,14279000.0,18149000.0,9630000.0,24772000.0,11677000.0,12547000.0,68303000.0,14393000.0,0.0,0.0,0.0,0.0,-1809000.0,0.0,254161000.0,107105000.0,25550000.0,31006000.0,19020000.0,5689000.0,65791000.0,1.0,3536000.0,17182000.0,1189000.0,5677000.0,,,,,22702000.0,371000.0,24217000.0,0.0,72000.0,24440000.0,71802000.0,45999000.0,13256000.0,59255000.0,12547000.0,1.0,47376126.0,47979230.0,25.0,2018,219552000.0,31.0,36.0,0.0,24.0,2.0,0.0,7.0,5681.0,6540.0,0.0,4452.0,305.0,75.0,1359.0,185858000.0,49.0,6.0,2.0,15.0,10.0,13.0,6.0,7575.0,862.0,368.0,2282.0,1522.0,2077.0,901.0,52.0,42.0,4024.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,151333,5061836.0,43258766.0,15342887.0,58601653.0,63663489.0,1280526.0,1712775.0,1714938.0,3427713.0,2996063.0,5113159.0,8109222.0,11536935.0,289611.0,38626838.0,2963750.0,575011.0,10951870.0,53117469.0,3352821.0,2392917.0,67963810.0,5053016.0,49568.0,78812132.0,35553365.0,0.0,0.0,40696332.0,37057084.0,3639248.0,53658307.0,-4180086.0,53117469.0,17559739.0,101989.0,18247.0,87233.0,0.0,87233.0,544743.0,0.0,84282.0,0.0,835352.0,19231585.0,0.0,14825615.0,0.0,5318776.0,0.0,0.0,828268.0,324902.0,0.0,21297561.0,40529146.0,167186.0,0.0,0.0,0.0,167186.0,40696332.0,18242312.0,11563644.0,29407.0,25055.0,310693.0,161343.0,5672599.0,2628062.0,4689182.0,2462307.0,2684989.0,1139392.0,2193896.0,2690282.0,883047.0,0.0,0.0,0.0,0.0,543724.0,102606.0,37057084.0,18965456.0,6925310.0,4406612.0,2292997.0,154995.0,4311714.0,1.0,177983.0,1147096.0,234251.0,540392.0,,,,,5248336.0,70000.0,0.0,0.0,294874.0,1145218.0,6758428.0,4002308.0,562224.0,4564532.0,2193896.0,1.0,7658586.0,8336794.0,21.0,2018,40151589.0,44.0,37.0,0.0,14.0,2.0,1.0,3.0,6736.0,5687.0,0.0,2086.0,351.0,125.0,417.0,34366802.0,53.0,0.0,1.0,17.0,14.0,8.0,8.0,6997.0,11.0,119.0,2176.0,1799.0,1030.0,1050.0,70.0,51.0,3198.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,151342,11420013.0,119086122.0,35765822.0,154851944.0,166271957.0,3425981.0,4581593.0,3434904.0,8016497.0,36216386.0,10885861.0,47102247.0,55118744.0,668302.0,79197053.0,7375692.0,1305.0,27336842.0,113910892.0,11986941.0,4338002.0,172387793.0,12750765.0,540368.0,202003869.0,82917747.0,0.0,0.0,78718269.0,69671910.0,9046359.0,114424976.0,-9560443.0,113910892.0,29645120.0,520509.0,57476.0,554408.0,50408.0,504000.0,3751033.0,0.0,329675.0,0.0,1731242.0,36589463.0,0.0,26839865.0,0.0,9970514.0,0.0,0.0,1609968.0,520131.0,0.0,38940478.0,75529941.0,3188328.0,0.0,0.0,0.0,3188328.0,78718269.0,37685498.0,22478405.0,351712.0,56913.0,516732.0,315186.0,8735720.0,4562075.0,5209927.0,2707336.0,3616110.0,1295475.0,4340970.0,7933899.0,1998904.0,0.0,0.0,0.0,0.0,1281342.0,366776.0,69671910.0,33781070.0,12896850.0,7085812.0,6417509.0,1232305.0,8258364.0,1.0,431390.0,2780291.0,567770.0,1309784.0,,,,,9551343.0,144149.0,0.0,0.0,815010.0,3111793.0,13622295.0,8138123.0,1143202.0,9281325.0,4340970.0,1.0,19393283.0,21777891.0,13.0,2018,74967236.0,40.0,36.0,0.0,14.0,3.0,1.0,7.0,6586.0,5963.0,0.0,2355.0,470.0,116.0,1166.0,61738011.0,61.0,1.0,1.0,14.0,8.0,6.0,9.0,8373.0,78.0,115.0,1941.0,1158.0,803.0,1249.0,67.0,48.0,4838.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,151351,318762801.0,1842837487.0,954031224.0,2796868711.0,3115631512.0,58488430.0,34511164.0,177163076.0,211674240.0,556979467.0,238464548.0,795444015.0,1007118255.0,12774011.0,1307919384.0,116073876.0,22692092.0,707542324.0,2154227676.0,87986785.0,171241340.0,2237304399.0,475621658.0,133942919.0,3106097101.0,1276099876.0,12842080.0,0.0,1627433996.0,1596088596.0,31345400.0,2181592655.0,-58710379.0,2154227676.0,759973950.0,114106850.0,4383897.0,24808030.0,1513702.0,23294328.0,264113647.0,0.0,17601524.0,0.0,44769712.0,1229757610.0,0.0,229095999.0,0.0,32541037.0,0.0,0.0,82421042.0,28127566.0,0.0,372185644.0,1601943254.0,13128702.0,12140924.0,221116.0,0.0,25490742.0,1627433996.0,640013909.0,366174556.0,101495816.0,46871576.0,41281674.0,17782185.0,202838649.0,98870901.0,66127676.0,37001392.0,77178606.0,70936390.0,71221148.0,363201461.0,136591193.0,0.0,0.0,0.0,0.0,32729657.0,9853097.0,1596088596.0,784081290.0,267556032.0,118577354.0,80634320.0,16573052.0,328666548.0,1.0,7919159.0,51038707.0,10422740.0,24044123.0,,,,,28992167.0,1894202.0,0.0,0.0,53485063.0,192444890.0,276816322.0,180271538.0,25323636.0,205595174.0,71221148.0,1.0,1081730475.0,1154031988.0,61.0,2018,1363320349.0,56.0,17.0,0.0,11.0,8.0,2.0,6.0,18261.0,5505.0,0.0,3665.0,2540.0,676.0,2111.0,1232887135.0,52.0,8.0,3.0,16.0,5.0,6.0,8.0,15378.0,2439.0,992.0,4874.0,1589.0,1854.0,2498.0,66.0,49.0,27729.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,151360,7964549.0,96004027.0,23029372.0,119033399.0,126997948.0,1911771.0,3784351.0,3874177.0,7658528.0,44823595.0,7077440.0,51901035.0,59559563.0,450758.0,47559249.0,5324730.0,10000.0,16005419.0,68899398.0,6086432.0,4240344.0,134970976.0,7416602.0,504162.0,153218516.0,57214490.0,0.0,0.0,58839914.0,53572042.0,5267872.0,69918828.0,-6287302.0,68899398.0,23048055.0,616922.0,0.0,45462.0,0.0,45462.0,839995.0,0.0,856228.0,0.0,1311799.0,26718461.0,0.0,23306342.0,0.0,7263114.0,0.0,0.0,502261.0,342911.0,0.0,31414628.0,58133089.0,706825.0,0.0,0.0,0.0,706825.0,58839914.0,30345210.0,17020431.0,182950.0,36377.0,463330.0,277252.0,7672164.0,3848716.0,3701355.0,1999646.0,3911212.0,1648479.0,3118178.0,3417377.0,574695.0,0.0,0.0,0.0,0.0,760266.0,125092.0,53572042.0,25530688.0,9545085.0,7215502.0,3835733.0,1631736.0,5813298.0,1.0,286312.0,1845274.0,376828.0,869301.0,,,,,7112888.0,166871.0,0.0,0.0,1003024.0,1477733.0,9760516.0,5824186.0,818152.0,6642338.0,3118178.0,1.0,10867564.0,11340562.0,14.0,2018,57999919.0,40.0,40.0,0.0,14.0,1.0,1.0,5.0,6892.0,6970.0,0.0,2356.0,164.0,103.0,860.0,50154665.0,61.0,0.0,1.0,15.0,7.0,8.0,8.0,9075.0,55.0,139.0,2294.0,1107.0,1170.0,1160.0,65.0,48.0,3391.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,151379,7915134.0,72689188.0,23736832.0,96426020.0,104341154.0,3255303.0,3888072.0,3853983.0,7742055.0,25890154.0,9903477.0,35793631.0,43535686.0,574278.0,43942038.0,4531466.0,0.0,15012989.0,63486493.0,4784631.0,4251197.0,116083154.0,8955706.0,1292284.0,135366972.0,62677783.0,0.0,0.0,66442235.0,61671203.0,4771032.0,66069064.0,-7353603.0,63486493.0,26570141.0,187044.0,32463.0,268040.0,0.0,268040.0,4336332.0,0.0,499789.0,0.0,1529991.0,33423800.0,0.0,22634330.0,0.0,8578561.0,0.0,0.0,1180252.0,397903.0,0.0,32791046.0,66214846.0,201333.0,26056.0,0.0,0.0,227389.0,66442235.0,33359412.0,21592848.0,116999.0,54940.0,142748.0,49722.0,8123684.0,3881039.0,4661817.0,2323747.0,4151060.0,1981214.0,3249817.0,6926705.0,1686637.0,0.0,0.0,0.0,0.0,938961.0,129933.0,61671203.0,31700080.0,11889767.0,4801206.0,3919151.0,973932.0,8387067.0,1.0,365182.0,2353583.0,480631.0,1108763.0,,,,,8413407.0,158737.0,0.0,0.0,975152.0,624564.0,10171860.0,6069439.0,852604.0,6922043.0,3249817.0,1.0,16336893.0,17359631.0,15.0,2018,62105903.0,43.0,36.0,0.0,14.0,2.0,1.0,4.0,6296.0,5364.0,0.0,2085.0,343.0,94.0,535.0,54744498.0,61.0,0.0,0.0,15.0,9.0,8.0,8.0,7905.0,28.0,34.0,1925.0,1105.0,984.0,993.0,71.0,51.0,4114.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,151388,5695755.0,25642046.0,13929758.0,39571804.0,45267559.0,1094587.0,541491.0,2639613.0,3181104.0,807785.0,4427063.0,5234848.0,8415952.0,226837.0,24345318.0,2648379.0,0.0,10725660.0,37719357.0,3172189.0,1894279.0,42332675.0,2925577.0,793103.0,51117823.0,25477595.0,0.0,0.0,41752647.0,37912109.0,3840538.0,38801724.0,-4922905.0,37719357.0,20479849.0,486148.0,134808.0,73230.0,0.0,73230.0,416544.0,0.0,46562.0,0.0,1293086.0,22930227.0,0.0,12365413.0,0.0,5822741.0,0.0,0.0,409307.0,224959.0,0.0,18822420.0,41752647.0,0.0,0.0,0.0,0.0,0.0,41752647.0,20315037.0,12849426.0,5386.0,609.0,422230.0,198083.0,4298737.0,1857580.0,4806194.0,2681027.0,3267100.0,1395081.0,2577094.0,1737063.0,434053.0,0.0,0.0,0.0,0.0,483268.0,96346.0,37912109.0,19512205.0,6830362.0,3405056.0,1524968.0,63853.0,6575665.0,1.0,129542.0,834897.0,170496.0,393316.0,,,,,5719413.0,99413.0,0.0,0.0,331273.0,1831649.0,7981748.0,4738950.0,665704.0,5404654.0,2577094.0,1.0,5842707.0,6538128.0,20.0,2018,41336103.0,50.0,30.0,0.0,16.0,1.0,1.0,3.0,7260.0,4383.0,0.0,2284.0,171.0,80.0,475.0,36175046.0,56.0,0.0,1.0,12.0,13.0,9.0,8.0,7201.0,2.0,150.0,1524.0,1704.0,1158.0,1085.0,69.0,51.0,2318.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,152637,77983684.0,233428292.0,122866419.0,356294711.0,434278395.0,12404115.0,6462444.0,18100370.0,24562814.0,56270174.0,1484558.0,57754732.0,82317546.0,6223480.0,170636959.0,18717927.0,2379586.0,166407012.0,358141484.0,21397834.0,0.0,294690483.0,45884094.0,2087718.0,364060129.0,130631837.0,0.0,0.0,150799581.0,122388614.0,28410967.0,350378668.0,-20648151.0,358141484.0,24921873.0,5933282.0,1665585.0,9250626.0,0.0,9250626.0,14075716.0,0.0,0.0,0.0,2011823.0,57858905.0,0.0,54080551.0,0.0,12840110.0,7507589.0,0.0,1374958.0,53955.0,4453429.0,80310592.0,138169497.0,12406602.0,223482.0,0.0,0.0,12630084.0,150799581.0,54454953.0,26102718.0,0.0,0.0,11468106.0,4014627.0,6620055.0,3107285.0,9883978.0,3698329.0,14746508.0,4110318.0,8176657.0,12584928.0,2610054.0,0.0,0.0,0.0,0.0,4453429.0,0.0,122388614.0,43643331.0,16837992.0,13207383.0,10369506.0,2324608.0,36005794.0,1.0,83482.0,207930.0,135636.0,231516.0,,,,,12617921.0,251758.0,7488649.0,0.0,894087.0,5742704.0,26995119.0,14171038.0,4647424.0,18818462.0,8176657.0,1.0,60223965.0,61073763.0,0.0,2018,136723865.0,18.0,40.0,0.0,20.0,8.0,0.0,14.0,2751.0,5970.0,0.0,3085.0,1173.0,6.0,2108.0,109803686.0,50.0,0.0,10.0,6.0,9.0,13.0,12.0,6012.0,0.0,1266.0,731.0,1091.0,1628.0,1394.0,49.0,36.0,6743.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,168607,8355196.0,17127003.0,13949.0,17140952.0,25496148.0,5096270.0,249000.0,3782980.0,4031980.0,1472000.0,29604953.0,31076953.0,35108933.0,3032401.0,17356621.0,11983.0,0.0,-24917520.0,-7548916.0,1496004.0,0.0,30502250.0,6883306.0,66160.0,38947720.0,21820817.0,0.0,0.0,18633242.0,18190042.0,443200.0,-380691.0,-7611425.0,-7548916.0,4132861.0,1177906.0,197653.0,29000.0,0.0,29000.0,1294246.0,0.0,0.0,0.0,49186.0,6880852.0,0.0,5813726.0,2587075.0,2533012.0,0.0,0.0,259334.0,53304.0,505939.0,11752390.0,18633242.0,0.0,0.0,0.0,0.0,0.0,18633242.0,7498941.0,4962466.0,0.0,0.0,730473.0,184793.0,1181071.0,799385.0,2546452.0,1125411.0,2005997.0,1007376.0,527568.0,904574.0,124430.0,0.0,0.0,0.0,0.0,2794966.0,794473.0,18190042.0,8998334.0,4241805.0,809848.0,1002059.0,45506.0,3092490.0,1.0,-558513.0,21890919.0,1909240.0,4711145.0,,,,,2474212.0,58800.0,0.0,0.0,215805.0,175180.0,2923997.0,2290482.0,105947.0,2396429.0,527568.0,1.0,3957459.0,4541488.0,,2018,17338996.0,24.0,34.0,15.0,23.0,2.0,0.0,3.0,4133.0,5814.0,2587.0,3909.0,288.0,53.0,555.0,17285468.0,43.0,0.0,4.0,7.0,15.0,12.0,19.0,7499.0,0.0,730.0,1181.0,2546.0,2006.0,3323.0,73.0,49.0,4541.0,-30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,169248,116651734.0,518457562.0,434618067.0,953075629.0,1069727363.0,19786115.0,6060000.0,81312101.0,87372101.0,152225000.0,187696986.0,339921986.0,427294087.0,8664886.0,389888797.0,63335707.0,59762676.0,140567325.0,653554505.0,45893128.0,23567646.0,778734247.0,115185714.0,13730844.0,977111579.0,431279238.0,117184.0,0.0,488597617.0,466571939.0,22025678.0,667352953.0,-35824126.0,653554505.0,215802403.0,8724411.0,1148645.0,3688634.0,0.0,3688634.0,78593858.0,0.0,20152913.0,0.0,0.0,328110864.0,0.0,87117685.0,0.0,26283330.0,0.0,0.0,7881672.0,29509645.0,723175.0,151515507.0,479626371.0,1300284.0,5047220.0,2623742.0,0.0,8971246.0,488597617.0,171992178.0,97871015.0,16563787.0,4979962.0,20189704.0,6701532.0,57604442.0,24237312.0,29791973.0,13056569.0,41000148.0,17478828.0,16901204.0,106342467.0,33361322.0,0.0,0.0,0.0,0.0,6186036.0,121498.0,466571939.0,197808038.0,78547539.0,26348284.0,26408629.0,6016819.0,131442630.0,1.0,19829443.0,141154617.0,3334350.0,10577454.0,,,,,26251880.0,628343.0,113521.0,0.0,11872934.0,48873307.0,87739985.0,58087800.0,12750981.0,70838781.0,16901204.0,1.0,156422723.0,181973093.0,52.0,2018,410003759.0,53.0,21.0,0.0,9.0,3.0,7.0,7.0,10701.0,4320.0,0.0,1793.0,574.0,1463.0,1480.0,360229472.0,48.0,5.0,6.0,16.0,8.0,11.0,6.0,8529.0,821.0,1001.0,2857.0,1477.0,2033.0,1145.0,59.0,42.0,9024.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,169798,76172091.0,444888443.0,218430202.0,663318645.0,739490736.0,8799352.0,3360983.0,61846319.0,65207302.0,348762095.0,157875921.0,506638016.0,571845318.0,63868851.0,209898117.0,11000644.0,0.0,-108322842.0,112575919.0,11724697.0,46604364.0,623471047.0,137031513.0,66438629.0,885270250.0,362733170.0,0.0,514689.0,360679555.0,353671046.0,7008509.0,134221271.0,-28653861.0,112575919.0,171643078.0,7149757.0,557328.0,1277280.0,0.0,1277280.0,49447478.0,0.0,0.0,0.0,10583722.0,240658643.0,0.0,75836240.0,0.0,30065117.0,0.0,0.0,5353865.0,5196427.0,993189.0,117444838.0,358103481.0,1966338.0,609736.0,0.0,0.0,2576074.0,360679555.0,120335469.0,83741804.0,4609080.0,3359342.0,11285159.0,6649337.0,33267858.0,18112185.0,17300976.0,9345969.0,29940582.0,14343041.0,26103813.0,48439790.0,15040857.0,0.0,0.0,0.0,0.0,62388319.0,0.0,353671046.0,150592535.0,56202667.0,29988407.0,14609595.0,7811061.0,94466781.0,1.0,1853997.0,72522686.0,1739672.0,5255504.0,,,,,29983241.0,863104.0,1979276.0,0.0,5429333.0,54566737.0,92821691.0,57175880.0,9541998.0,66717878.0,26103813.0,1.0,72596534.0,76284216.0,28.0,2018,311232077.0,55.0,24.0,0.0,12.0,2.0,2.0,5.0,10638.0,4700.0,0.0,2341.0,411.0,322.0,877.0,305231256.0,39.0,2.0,4.0,11.0,6.0,10.0,29.0,7458.0,286.0,699.0,2062.0,1072.0,1856.0,5484.0,58.0,43.0,4728.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
